llavemod,llaveviv,llavehog,cve_ent,cvegeo,edad,sexo,sexo_label,escolaridad,cond_disc,cond_disc_label,cond_aee,trab_no_rem_cuid_hog,cuid_esp_int_hog_sin_cp,cuid_int_0a5_sin_cp,cuid_int_6a14_sin_cp,cuid_int_15a59,cuid_int_60mas_sin_cp,trab_merc_pv,bus_trab,fac_per,realiza_cuidado_hogar,realiza_cuidado_especial,realiza_cuidado_0a5,realiza_cuidado_6a14,realiza_cuidado_15a59,realiza_cuidado_60mas,realiza_trabajo_mercado,busca_trabajo
90738005104.0,90738005,907380051,9,9,20,1,Hombre,3.0,2,No tiene discapacidad,4,6.58333333333333,4.58333333333333,0.0,0.0,2.0,0.0,0.0,0.0,4374,1,1,0,0,1,0,0,0
90738005105.0,90738005,907380051,9,9,15,1,Hombre,2.0,2,No tiene discapacidad,1,5.25,2.75,0.0,0.0,2.5,0.0,40.0,0.0,4340,1,1,0,0,1,0,1,0
90875602102.0,90875602,908756021,9,9,40,2,Mujer,3.0,2,No tiene discapacidad,1,35.33333333333333,0.0,0.0,33.66666666666666,1.66666666666666,0.0,10.0,0.0,3947,1,0,0,1,1,0,1,0
90349301101.0,90349301,903493011,9,9,43,2,Mujer,3.0,2,No tiene discapacidad,1,9.25,0.0,0.0,8.25,1.0,0.0,48.0,0.0,4009,1,0,0,1,1,0,1,0
90349301102.0,90349301,903493011,9,9,24,2,Mujer,4.0,2,No tiene discapacidad,4,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4084,1,0,0,1,0,0,0,0
90349301103.0,90349301,903493011,9,9,21,2,Mujer,3.0,2,No tiene discapacidad,4,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4084,1,0,0,1,0,0,0,0
90349302101.0,90349302,903493021,9,9,48,1,Hombre,2.0,2,No tiene discapacidad,1,2.33333333333333,2.33333333333333,0.0,0.0,0.0,0.0,60.0,0.0,4092,1,1,0,0,0,0,1,0
90349302102.0,90349302,903493021,9,9,48,2,Mujer,2.0,2,No tiene discapacidad,5,28.83333333333333,25.83333333333333,0.0,0.0,3.0,0.0,0.0,0.0,4002,1,1,0,0,1,0,0,0
90349302103.0,90349302,903493021,9,9,24,2,Mujer,3.0,2,No tiene discapacidad,1,1.33333333333333,1.33333333333333,0.0,0.0,0.0,0.0,48.0,0.0,4084,1,1,0,0,0,0,1,0
90349302104.0,90349302,903493021,9,9,21,1,Hombre,2.0,2,No tiene discapacidad,6,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4127,1,1,0,0,0,0,0,0
91652203104.0,91652203,916522031,9,9,12,1,Hombre,2.0,2,No tiene discapacidad,4,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3918,1,0,0,0,1,0,0,0
91652204101.0,91652204,916522041,9,9,88,2,Mujer,2.0,2,No tiene discapacidad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4272,0,0,0,0,0,0,0,0
91652205101.0,91652205,916522051,9,9,55,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,3808,0,0,0,0,0,0,1,0
91652205102.0,91652205,916522051,9,9,57,1,Hombre,4.0,2,No tiene discapacidad,1,3.0,0.0,0.0,0.0,3.0,0.0,35.0,0.0,3918,1,0,0,0,1,0,1,0
91899403101.0,91899403,918994031,9,9,76,1,Hombre,4.0,2,No tiene discapacidad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3431,0,0,0,0,0,0,0,0
91899403102.0,91899403,918994031,9,9,72,2,Mujer,4.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,3372,1,0,0,0,0,1,1,0
91899404101.0,91899404,918994041,9,9,32,2,Mujer,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3327,0,0,0,0,0,0,1,0
90875602103.0,90875602,908756021,9,9,20,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4020,0,0,0,0,0,0,1,0
90875602104.0,90875602,908756021,9,9,12,1,Hombre,2.0,2,No tiene discapacidad,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4020,0,0,0,0,0,0,0,0
90875605101.0,90875605,908756051,9,9,32,1,Hombre,3.0,2,No tiene discapacidad,1,30.0,0.0,8.5,7.5,14.0,0.0,50.0,0.0,4067,1,0,1,1,1,0,1,0
90875605102.0,90875605,908756051,9,9,34,2,Mujer,4.0,2,No tiene discapacidad,5,58.08333333333333,0.0,26.33333333333333,27.0,4.75,0.0,0.0,0.0,3952,1,0,1,1,1,0,0,0
90879901101.0,90879901,908799011,9,9,77,1,Hombre,2.0,2,No tiene discapacidad,5,12.33333333333333,0.0,0.0,0.0,0.0,12.33333333333333,0.0,0.0,3814,1,0,0,0,0,1,0,0
90879901102.0,90879901,908799011,9,9,70,2,Mujer,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3749,0,0,0,0,0,0,1,0
90879902101.0,90879902,908799021,9,9,38,1,Hombre,3.0,2,No tiene discapacidad,1,3.08333333333333,0.0,0.0,0.0,3.08333333333333,0.0,0.0,0.0,3748,1,0,0,0,1,0,0,0
90349302105.0,90349302,903493021,9,9,17,2,Mujer,3.0,2,No tiene discapacidad,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4080,1,1,0,0,0,0,0,0
90349304101.0,90349304,903493041,9,9,37,2,Mujer,3.0,2,No tiene discapacidad,1,15.83333333333333,0.0,0.0,15.83333333333333,0.0,0.0,48.0,0.0,4009,1,0,0,1,0,0,1,0
90349304102.0,90349304,903493041,9,9,16,1,Hombre,2.0,2,No tiene discapacidad,1,4.0,0.0,0.0,4.0,0.0,0.0,48.0,0.0,4094,1,0,0,1,0,0,1,0
90349305101.0,90349305,903493051,9,9,61,1,Hombre,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,4043,0,0,0,0,0,0,1,0
90349305102.0,90349305,903493051,9,9,27,1,Hombre,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,4104,0,0,0,0,0,0,1,0
90359501101.0,90359501,903595011,9,9,58,1,Hombre,2.0,2,No tiene discapacidad,1,6.0,0.0,4.0,0.0,2.0,0.0,30.0,0.0,4563,1,0,1,0,1,0,1,0
90359501102.0,90359501,903595011,9,9,57,2,Mujer,2.0,2,No tiene discapacidad,5,2.66666666666666,0.0,2.0,0.0,0.66666666666666,0.0,0.0,0.0,4436,1,0,1,0,1,0,0,0
91899405101.0,91899405,918994051,9,9,72,1,Hombre,4.0,1,Sí tiene discapacidad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3329,0,0,0,0,0,0,0,0
91899405102.0,91899405,918994051,9,9,70,2,Mujer,3.0,2,No tiene discapacidad,3,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3372,1,1,0,0,0,0,0,0
91921801101.0,91921801,919218011,9,9,45,1,Hombre,5.0,2,No tiene discapacidad,1,5.0,0.0,0.0,0.0,5.0,0.0,64.0,0.0,4168,1,0,0,0,1,0,1,0
91921801102.0,91921801,919218011,9,9,43,2,Mujer,5.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,4083,1,0,0,0,1,0,1,0
91921803101.0,91921803,919218031,9,9,57,1,Hombre,3.0,2,No tiene discapacidad,1,9.5,0.0,0.0,0.0,9.5,0.0,40.0,0.0,4159,1,0,0,0,1,0,1,0
91921803102.0,91921803,919218031,9,9,17,2,Mujer,3.0,2,No tiene discapacidad,4,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4155,1,0,0,0,1,0,0,0
91921804101.0,91921804,919218041,9,9,50,1,Hombre,4.0,2,No tiene discapacidad,1,10.0,0.0,0.0,0.0,10.0,0.0,50.0,0.0,4148,1,0,0,0,1,0,1,0
90727505101.0,90727505,907275051,9,9,26,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,3805,0,0,0,0,0,0,1,0
90738001101.0,90738001,907380011,9,9,67,2,Mujer,2.0,2,No tiene discapacidad,1,1.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,4280,1,1,0,0,0,0,1,0
90738001102.0,90738001,907380011,9,9,31,2,Mujer,4.0,2,No tiene discapacidad,1,26.83333333333333,26.83333333333333,0.0,0.0,0.0,0.0,10.0,0.0,4256,1,1,0,0,0,0,1,0
90738002101.0,90738002,907380021,9,9,23,1,Hombre,3.0,2,No tiene discapacidad,1,8.83333333333333,0.5,8.33333333333333,0.0,0.0,0.0,49.0,0.0,4374,1,1,1,0,0,0,1,0
90738002102.0,90738002,907380021,9,9,25,2,Mujer,3.0,2,No tiene discapacidad,1,34.66666666666666,0.0,19.66666666666666,0.0,15.0,0.0,40.0,0.0,4278,1,0,1,0,1,0,1,0
90738003101.0,90738003,907380031,9,9,45,1,Hombre,4.0,2,No tiene discapacidad,1,0.08333333333333,0.0,0.0,0.0,0.08333333333333,0.0,90.0,0.0,4338,1,0,0,0,1,0,1,0
90738003102.0,90738003,907380031,9,9,20,2,Mujer,4.0,2,No tiene discapacidad,4,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4329,1,0,0,0,1,0,0,0
90359501103.0,90359501,903595011,9,9,41,1,Hombre,2.0,2,No tiene discapacidad,1,1.16666666666666,0.0,0.5,0.66666666666666,0.0,0.0,54.0,0.0,4629,1,0,1,1,0,0,1,0
90359501104.0,90359501,903595011,9,9,24,1,Hombre,2.0,2,No tiene discapacidad,1,8.33333333333333,0.0,8.33333333333333,0.0,0.0,0.0,60.0,0.0,4611,1,0,1,0,0,0,1,0
90359501105.0,90359501,903595011,9,9,28,2,Mujer,3.0,2,No tiene discapacidad,5,37.83333333333333,0.0,36.83333333333333,1.0,0.0,0.0,0.0,0.0,4509,1,0,1,1,0,0,0,0
90359501106.0,90359501,903595011,9,9,14,1,Hombre,2.0,2,No tiene discapacidad,4,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,4563,1,0,1,0,0,0,0,0
90359501107.0,90359501,903595011,9,9,12,1,Hombre,2.0,2,No tiene discapacidad,4,1.16666666666666,0.0,1.16666666666666,0.0,0.0,0.0,0.0,0.0,4563,1,0,1,0,0,0,0,0
90359502101.0,90359502,903595021,9,9,60,1,Hombre,2.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,4518,1,0,0,0,1,0,1,0
90359502102.0,90359502,903595021,9,9,51,2,Mujer,2.0,2,No tiene discapacidad,5,13.83333333333333,0.0,0.0,3.83333333333333,10.0,0.0,0.0,0.0,4507,1,0,0,1,1,0,0,0
91921804102.0,91921804,919218041,9,9,48,2,Mujer,4.0,2,No tiene discapacidad,1,6.0,0.0,0.0,0.0,6.0,0.0,20.0,0.0,4076,1,0,0,0,1,0,1,0
91921804103.0,91921804,919218041,9,9,20,2,Mujer,3.0,2,No tiene discapacidad,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4159,0,0,0,0,0,0,0,0
91921804104.0,91921804,919218041,9,9,16,2,Mujer,2.0,2,No tiene discapacidad,4,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4155,1,0,0,0,1,0,0,0
91921804105.0,91921804,919218041,9,9,15,2,Mujer,2.0,2,No tiene discapacidad,4,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4155,1,0,0,0,1,0,0,0
91921805101.0,91921805,919218051,9,9,53,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4108,0,0,0,0,0,0,0,0
91944401101.0,91944401,919444011,9,9,54,1,Hombre,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,4513,0,0,0,0,0,0,1,0
91944401102.0,91944401,919444011,9,9,22,1,Hombre,3.0,2,No tiene discapacidad,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4572,0,0,0,0,0,0,0,1
90327902101.0,90327902,903279021,9,9,34,1,Hombre,2.0,2,No tiene discapacidad,1,7.33333333333333,0.0,4.16666666666666,3.16666666666666,0.0,0.0,60.0,0.0,4087,1,0,1,1,0,0,1,0
90327902102.0,90327902,903279021,9,9,32,2,Mujer,2.0,2,No tiene discapacidad,5,28.83333333333333,0.0,16.0,11.83333333333333,1.0,0.0,0.0,0.0,3971,1,0,1,1,1,0,0,0
90327903101.0,90327903,903279031,9,9,63,2,Mujer,2.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960,0,0,0,0,0,0,0,0
90327904101.0,90327904,903279041,9,9,39,1,Hombre,4.0,2,No tiene discapacidad,1,19.25,0.0,16.75,0.0,2.5,0.0,53.0,0.0,4024,1,0,1,0,1,0,1,0
90327904102.0,90327904,903279041,9,9,37,2,Mujer,4.0,2,No tiene discapacidad,1,21.0,0.0,21.0,0.0,0.0,0.0,40.0,0.0,3966,1,0,1,0,0,0,1,0
90327905101.0,90327905,903279051,9,9,58,1,Hombre,2.0,2,No tiene discapacidad,1,2.0,0.0,0.0,0.0,2.0,0.0,72.0,0.0,4039,1,0,0,0,1,0,1,0
90327905102.0,90327905,903279051,9,9,54,2,Mujer,2.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,3991,1,0,0,0,1,0,1,0
90359502103.0,90359502,903595021,9,9,30,2,Mujer,3.0,2,No tiene discapacidad,5,17.83333333333333,0.0,0.0,16.83333333333333,1.0,0.0,0.0,0.0,4486,1,0,0,1,1,0,0,0
90359503101.0,90359503,903595031,9,9,42,1,Hombre,3.0,2,No tiene discapacidad,1,6.33333333333333,0.0,2.33333333333333,1.0,3.0,0.0,80.0,0.0,4629,1,0,1,1,1,0,1,0
90359503102.0,90359503,903595031,9,9,36,2,Mujer,3.0,2,No tiene discapacidad,5,28.16666666666666,0.0,15.83333333333333,12.33333333333333,0.0,0.0,0.0,0.0,4480,1,0,1,1,0,0,0,0
90359504101.0,90359504,903595041,9,9,67,1,Hombre,4.0,2,No tiene discapacidad,3,1.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,4510,1,0,0,0,1,1,0,0
90359504102.0,90359504,903595041,9,9,66,2,Mujer,2.0,2,No tiene discapacidad,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4512,1,0,0,0,1,0,0,0
91253105103.0,91253105,912531051,9,9,80,1,Hombre,2.0,2,No tiene discapacidad,3,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4422,1,0,0,0,1,0,0,0
91253105104.0,91253105,912531051,9,9,24,1,Hombre,4.0,2,No tiene discapacidad,1,4.33333333333333,0.0,0.0,0.0,4.33333333333333,0.0,48.0,0.0,4365,1,0,0,0,1,0,1,0
91944402101.0,91944402,919444021,9,9,53,2,Mujer,2.0,2,No tiene discapacidad,1,1.66666666666666,0.0,0.0,0.0,1.66666666666666,0.0,50.0,0.0,4469,1,0,0,0,1,0,1,0
91944402102.0,91944402,919444021,9,9,24,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,4525,0,0,0,0,0,0,1,0
91944402103.0,91944402,919444021,9,9,21,2,Mujer,3.0,2,No tiene discapacidad,4,6.66666666666666,0.0,0.0,0.0,6.66666666666666,0.0,0.0,0.0,4525,1,0,0,0,1,0,0,0
91944402104.0,91944402,919444021,9,9,18,2,Mujer,2.0,2,No tiene discapacidad,1,3.0,0.0,0.0,0.0,3.0,0.0,20.0,0.0,4520,1,0,0,0,1,0,1,0
91944402105.0,91944402,919444021,9,9,17,2,Mujer,3.0,2,No tiene discapacidad,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520,0,0,0,0,0,0,0,0
91944403101.0,91944403,919444031,9,9,62,2,Mujer,3.0,2,No tiene discapacidad,3,3.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,4436,1,0,0,1,0,0,0,0
91944403102.0,91944403,919444031,9,9,61,1,Hombre,3.0,2,No tiene discapacidad,1,29.0,0.0,0.0,9.0,5.0,15.0,40.0,0.0,4480,1,0,0,1,1,1,1,0
90348501101.0,90348501,903485011,9,9,53,1,Hombre,2.0,2,No tiene discapacidad,1,9.33333333333333,0.0,0.0,9.33333333333333,0.0,0.0,36.0,0.0,3908,1,0,0,1,0,0,1,0
90348501102.0,90348501,903485011,9,9,54,2,Mujer,2.0,2,No tiene discapacidad,1,4.5,0.0,0.0,4.0,0.5,0.0,48.0,0.0,3871,1,0,0,1,1,0,1,0
90348502101.0,90348502,903485021,9,9,64,1,Hombre,3.0,2,No tiene discapacidad,3,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3880,1,0,0,0,1,0,0,0
90348502102.0,90348502,903485021,9,9,59,2,Mujer,2.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,3809,1,0,0,0,1,0,1,0
90348502103.0,90348502,903485021,9,9,33,2,Mujer,3.0,2,No tiene discapacidad,1,6.83333333333333,0.0,0.0,0.0,6.83333333333333,0.0,48.0,0.0,3852,1,0,0,0,1,0,1,0
90348502104.0,90348502,903485021,9,9,28,1,Hombre,4.0,2,No tiene discapacidad,4,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3938,1,0,0,0,1,0,0,0
90348503101.0,90348503,903485031,9,9,42,1,Hombre,4.0,2,No tiene discapacidad,1,19.0,0.0,0.0,18.5,0.5,0.0,40.0,0.0,3975,1,0,0,1,1,0,1,0
91253105105.0,91253105,912531051,9,9,21,1,Hombre,4.0,2,No tiene discapacidad,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4365,0,0,0,0,0,0,0,0
91255301101.0,91255301,912553011,9,9,57,1,Hombre,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3554,0,0,0,0,0,0,1,0
91255301102.0,91255301,912553011,9,9,32,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3494,0,0,0,0,0,0,1,0
91255301103.0,91255301,912553011,9,9,26,2,Mujer,4.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,3513,1,0,0,0,1,0,1,0
91255302101.0,91255302,912553021,9,9,75,1,Hombre,4.0,2,No tiene discapacidad,3,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3603,1,0,0,0,0,1,0,0
91255302102.0,91255302,912553021,9,9,61,2,Mujer,4.0,2,No tiene discapacidad,5,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3485,1,0,0,0,0,1,0,0
91255303101.0,91255303,912553031,9,9,55,1,Hombre,4.0,2,No tiene discapacidad,1,16.91666666666666,0.0,0.0,11.91666666666666,5.0,0.0,28.0,0.0,3554,1,0,0,1,1,0,1,0
91944403103.0,91944403,919444031,9,9,32,2,Mujer,3.0,2,No tiene discapacidad,1,21.33333333333333,0.0,0.0,20.83333333333333,0.0,0.5,48.0,0.0,4448,1,0,0,1,0,1,1,0
91944403104.0,91944403,919444031,9,9,12,1,Hombre,2.0,2,No tiene discapacidad,4,1.83333333333333,0.0,0.0,1.5,0.0,0.33333333333333,0.0,0.0,4524,1,0,0,1,0,1,0,0
91944404101.0,91944404,919444041,9,9,35,1,Hombre,4.0,2,No tiene discapacidad,1,22.0,0.0,0.0,0.0,22.0,0.0,20.0,0.0,4507,1,0,0,0,1,0,1,0
91944404102.0,91944404,919444041,9,9,31,2,Mujer,4.0,2,No tiene discapacidad,1,9.0,0.0,0.0,0.0,9.0,0.0,40.0,0.0,4448,1,0,0,0,1,0,1,0
91944405101.0,91944405,919444051,9,9,27,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,4472,0,0,0,0,0,0,1,0
91953701101.0,91953701,919537011,9,9,64,2,Mujer,3.0,2,No tiene discapacidad,1,3.63333333333333,0.0,0.0,0.0,3.63333333333333,0.0,21.0,0.0,2421,1,0,0,0,1,0,1,0
90719705103.0,90719705,907197051,9,9,17,2,Mujer,3.0,2,No tiene discapacidad,4,0.16666666666666,0.0,0.0,0.0,0.16666666666666,0.0,0.0,0.0,4826,1,0,0,0,1,0,0,0
90348503102.0,90348503,903485031,9,9,43,2,Mujer,4.0,2,No tiene discapacidad,1,8.5,0.0,0.0,8.0,0.5,0.0,45.0,0.0,3847,1,0,0,1,1,0,1,0
90348503103.0,90348503,903485031,9,9,12,2,Mujer,2.0,2,No tiene discapacidad,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3894,1,0,0,1,0,0,0,0
90348504101.0,90348504,903485041,9,9,58,2,Mujer,3.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,3809,1,0,0,0,1,0,1,0
90348504102.0,90348504,903485041,9,9,32,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3964,0,0,0,0,0,0,1,0
91230804105.0,91230804,912308041,9,9,34,1,Hombre,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,3173,0,0,0,0,0,0,1,0
91230804106.0,91230804,912308041,9,9,27,2,Mujer,4.0,2,No tiene discapacidad,1,8.0,0.0,0.0,0.0,4.0,4.0,9.0,0.0,3100,1,0,0,0,1,1,1,0
91230805101.0,91230805,912308051,9,9,73,2,Mujer,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3125,0,0,0,0,0,0,1,0
91255303102.0,91255303,912553031,9,9,56,2,Mujer,5.0,2,No tiene discapacidad,5,33.83333333333333,0.0,0.0,25.83333333333333,8.0,0.0,0.0,0.0,3455,1,0,0,1,1,0,0,0
91255304101.0,91255304,912553041,9,9,89,2,Mujer,2.0,1,Sí tiene discapacidad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3875,0,0,0,0,0,0,0,0
91255305101.0,91255305,912553051,9,9,60,2,Mujer,3.0,2,No tiene discapacidad,3,5.83333333333333,4.83333333333333,0.0,0.0,1.0,0.0,0.0,0.0,3485,1,1,0,0,1,0,0,0
91255305102.0,91255305,912553051,9,9,27,1,Hombre,4.0,2,No tiene discapacidad,1,10.91666666666666,10.41666666666666,0.0,0.0,0.0,0.5,45.0,0.0,3572,1,1,0,0,0,1,1,0
91255305103.0,91255305,912553051,9,9,70,2,Mujer,2.0,1,Sí tiene discapacidad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3541,0,0,0,0,0,0,0,0
91264201101.0,91264201,912642011,9,9,65,2,Mujer,3.0,2,No tiene discapacidad,5,15.83333333333333,0.0,15.83333333333333,0.0,0.0,0.0,0.0,0.0,3720,1,0,1,0,0,0,0,0
91264201102.0,91264201,912642011,9,9,39,2,Mujer,4.0,2,No tiene discapacidad,1,36.8,0.0,36.8,0.0,0.0,0.0,40.0,0.0,3693,1,0,1,0,0,0,1,0
90688404101.0,90688404,906884041,9,9,46,2,Mujer,3.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124,0,0,0,0,0,0,0,0
90688405101.0,90688405,906884051,9,9,69,1,Hombre,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,4159,0,0,0,0,0,0,1,0
90688405102.0,90688405,906884051,9,9,67,2,Mujer,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,4161,0,0,0,0,0,0,1,0
90704001101.0,90704001,907040011,9,9,57,1,Hombre,2.0,2,No tiene discapacidad,1,2.41666666666666,0.0,0.0,1.91666666666666,0.5,0.0,63.0,0.0,4561,1,0,0,1,1,0,1,0
90704001102.0,90704001,907040011,9,9,50,2,Mujer,2.0,2,No tiene discapacidad,1,2.33333333333333,0.0,0.0,2.33333333333333,0.0,0.0,42.0,0.0,4506,1,0,0,1,0,0,1,0
90704001103.0,90704001,907040011,9,9,22,1,Hombre,4.0,2,No tiene discapacidad,4,10.83333333333333,0.0,0.0,4.16666666666666,6.66666666666666,0.0,0.0,0.0,4609,1,0,0,1,1,0,0,0
90704001104.0,90704001,907040011,9,9,13,1,Hombre,2.0,2,No tiene discapacidad,4,3.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,4561,1,0,0,0,1,0,0,0
91230805102.0,91230805,912308051,9,9,42,2,Mujer,4.0,2,No tiene discapacidad,1,0.5,0.0,0.0,0.0,0.0,0.5,40.0,0.0,3079,1,0,0,0,0,1,1,0
91237801101.0,91237801,912378011,9,9,46,2,Mujer,4.0,2,No tiene discapacidad,5,8.5,0.0,0.0,8.5,0.0,0.0,0.0,0.0,3501,1,0,0,1,0,0,0,0
91237801102.0,91237801,912378011,9,9,13,1,Hombre,2.0,2,No tiene discapacidad,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3572,0,0,0,0,0,0,0,0
91237802101.0,91237802,912378021,9,9,81,1,Hombre,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,3657,0,0,0,0,0,0,1,0
91237802102.0,91237802,912378021,9,9,78,2,Mujer,2.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3560,0,0,0,0,0,0,0,0
91237803101.0,91237803,912378031,9,9,33,1,Hombre,4.0,2,No tiene discapacidad,1,6.5,0.0,1.5,1.5,3.5,0.0,80.0,0.0,3614,1,0,1,1,1,0,1,0
91237803102.0,91237803,912378031,9,9,32,2,Mujer,3.0,2,No tiene discapacidad,1,30.91666666666666,0.0,20.41666666666666,7.0,3.5,0.0,0.0,0.0,3512,1,0,1,1,1,0,0,0
91264203101.0,91264203,912642031,9,9,79,2,Mujer,1.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,3749,0,0,0,0,0,0,1,0
91264203102.0,91264203,912642031,9,9,39,2,Mujer,2.0,2,No tiene discapacidad,1,2.5,0.0,0.0,2.5,0.0,0.0,56.0,0.0,3693,1,0,0,1,0,0,1,0
91264203103.0,91264203,912642031,9,9,36,1,Hombre,2.0,2,No tiene discapacidad,1,0.33333333333333,0.0,0.0,0.0,0.33333333333333,0.0,45.0,0.0,3747,1,0,0,0,1,0,1,0
91264203104.0,91264203,912642031,9,9,20,1,Hombre,3.0,2,No tiene discapacidad,1,0.83333333333333,0.0,0.0,0.83333333333333,0.0,0.0,80.0,0.0,3801,1,0,0,1,0,0,1,0
91264203105.0,91264203,912642031,9,9,18,1,Hombre,3.0,2,No tiene discapacidad,1,2.58333333333333,0.0,0.0,2.08333333333333,0.5,0.0,72.0,0.0,3771,1,0,0,1,1,0,1,0
91264204101.0,91264204,912642041,9,9,43,2,Mujer,2.0,2,No tiene discapacidad,5,4.91666666666666,0.0,0.0,0.0,3.0,1.91666666666666,0.0,0.0,3693,1,0,0,0,1,1,0,0
91264204102.0,91264204,912642041,9,9,72,2,Mujer,1.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3748,0,0,0,0,0,0,0,0
90704002101.0,90704002,907040021,9,9,59,2,Mujer,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4434,0,0,0,0,0,0,1,0
